
---------- Begin Simulation Statistics ----------
simSeconds                                   0.032962                       # Number of seconds simulated (Second)
simTicks                                  32961965000                       # Number of ticks simulated (Tick)
finalTick                                 32961965000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    110.84                       # Real time elapsed on the host (Second)
hostTickRate                                297379413                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     714004                       # Number of bytes of host memory used (Byte)
simInsts                                     50484297                       # Number of instructions simulated (Count)
simOps                                      101193480                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   455463                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     912953                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         65923931                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.305830                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.765796                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       102362805                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  3247787                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      104219682                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2876                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4417104                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           5006902                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              101924                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            65799818                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.583890                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.941168                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::180-189                 46      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 35      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 32      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 26      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 60      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 59      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 94      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 99      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 56      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 41      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 63      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 56      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              740      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              838                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             12609249                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                12824735                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 7581211                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       503                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      8562                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  32961965000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                10196377                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       362                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  32961965000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  32961965000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  61801                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  7258610                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                23189752                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           1132                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  11542982                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              23745541                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              106019241                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 45508                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents               18123408                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  21877                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                4383021                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           159851871                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   321669494                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                114935195                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  13167368                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             152934007                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  6917847                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      50                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  50                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  36531062                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        162953623                       # The number of ROB reads (Count)
system.cpu.rob.writes                       211785210                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 50484297                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  101193480                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    59                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.mem_ctrls.avgPriority_writebacks::samples     83117.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu.inst::samples      2053.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu.data::samples    107315.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.priorityMinLatency      0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrls.priorityMaxLatency      0.000826144750                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrls.numReadWriteTurnArounds         4947                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrls.numWriteReadTurnArounds         4947                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrls.numStayReadState              306524                       # Number of times bus staying in READ state (Count)
system.mem_ctrls.numStayWriteState              78263                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrls.readReqs                      109651                       # Number of read requests accepted (Count)
system.mem_ctrls.writeReqs                      83140                       # Number of write requests accepted (Count)
system.mem_ctrls.readBursts                    109651                       # Number of controller read bursts, including those serviced by the write queue (Count)
