
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000567                       # Number of seconds simulated (Second)
simTicks                                    567255000                       # Number of ticks simulated (Tick)
finalTick                                   567255000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     23.81                       # Real time elapsed on the host (Second)
hostTickRate                                 23819655                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     685532                       # Number of bytes of host memory used (Byte)
simInsts                                      1705598                       # Number of instructions simulated (Count)
simOps                                        1708207                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    71619                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      71727                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          1134511                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.665169                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.503377                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         1850295                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    14213                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        1810235                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3849                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               156300                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            105985                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2363                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1021334                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.772422                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.987750                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::160-169                 63      0.02%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 22      0.01%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 11      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                  4      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                  2      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                  2      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  4      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  2      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 10      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  5      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               30      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              698                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total               417764                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED    567255000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED    567255000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON    567255000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  14335                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                   323913                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                   46323                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles         100859                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                    321843                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles                214061                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts                1923334                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                    50                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                  19571                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 151316                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  29677                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands             1380494                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                     2508394                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                  2195242                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    237399                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               1222831                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                   157663                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    5448                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                5448                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    323255                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                          2735945                       # The number of ROB reads (Count)
system.cpu.rob.writes                         3759684                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  1705598                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    1708207                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    16                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.mem_ctrls.avgPriority_writebacks::samples       879.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu.inst::samples      1212.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu.data::samples      1565.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.priorityMinLatency      0.000000018750                       # per QoS priority minimum request to response latency (Second)
