
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002363                       # Number of seconds simulated (Second)
simTicks                                   2362632500                       # Number of ticks simulated (Tick)
finalTick                                  2362632500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     95.48                       # Real time elapsed on the host (Second)
hostTickRate                                 24744014                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     686556                       # Number of bytes of host memory used (Byte)
simInsts                                      7689543                       # Number of instructions simulated (Count)
simOps                                        7699838                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    80533                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      80640                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          4725266                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.614505                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.627325                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         8143611                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    54518                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        8018889                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  13805                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               498290                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            347966                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                9045                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             4481734                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.789238                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.949143                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::180-189                 16      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                  9      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 14      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 19      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 19      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 11      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 14      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 10      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  7      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  7      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  4      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  5      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              192      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              780                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              2028656                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   2362632500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   2362632500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   2362632500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  44417                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  1175623                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                  278531                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles         401712                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   1221525                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1359926                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts                8361298                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                    48                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                  89073                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                1133538                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  28519                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands             6096985                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    11322976                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                  9469729                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   1595312                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               5611910                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                   485075                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                   21434                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing               21434                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   2202490                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         11987714                       # The number of ROB reads (Count)
system.cpu.rob.writes                        16492698                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  7689543                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    7699838                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    18                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.mem_ctrls.avgPriority_writebacks::samples      1880.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu.inst::samples      1261.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu.data::samples      4581.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.priorityMinLatency      0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrls.priorityMaxLatency      0.000992454750                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrls.numReadWriteTurnArounds          113                       # Number of turnarounds from READ to WRITE (Count)
